id_yt_no;id_yt_var;type_fr;issued;years;title_en;title_fr;value_en;value_fr;color_en;color_fr;description_fr;perforated_dimensions;image
1101;;Poste;1957;1957;DEstienne dOrves (1901-1941);Héros de la Résistance (I);10 ₣ - French franc;10 f.;Black | Dark violet blue;noir et outremer;Honoré d'Estienne d'orves;13;T01-000-1101.jpg
1102;;Poste;1957;1957;Robert Keller (1899-1945);Héros de la Résistance (I);12 ₣ - French franc;12 f.;Dark carmine brown | Russian green;bistre et vert foncé;Robert Keller;13;T01-000-1102.jpg
1103;;Poste;1957;1957;Pierre Brossolette (1903-1944);Héros de la Résistance (I);18 ₣ - French franc;18 f.;Black | Blue violet;violet et noir;Pierre Brossolette;13;T01-000-1103.jpg
1104;;Poste;1957;1957;Jean-Baptiste Lebas (1878-1944);Héros de la Résistance (I);20 ₣ - French franc;20 f.;Green blue | Prussian blue;bleu-vert et bleu;Jean-Baptiste Lebas;13;T01-000-1104.jpg
1105;;Poste;1957;1957;Le Quesnoy;Le Quesnoy;8 ₣ - French franc;8 f.;Black green;vert foncé;Remparts, lac Vauban et porte fortifiée de Fauroeulx;13;T01-000-1105.jpg
1106;;Poste;1957;1957;Le Quesnoy;Le Quesnoy;15 ₣ - French franc;15 f.;Blue green | Brown black;sépia et vert-bleu;Remparts, lac Vauban et porte fortifiée de Fauroeulx;13;T01-000-1106.jpg
1107;;Poste;1957;1957;Court of Audit;Sesquicentenaire de la Cour des Comptes;12 ₣ - French franc;12 f.;Multicolor;brun-olive, noir et bleu;;13;T01-000-1107.jpg
1107;a;Poste;1957;1957;;Sesquicentenaire de la Cour des Comptes;;12 f.;;(non dentelé);;No;T01-000-1107.jpg
1108;;Poste;1957;1957;Joinville (1224-1317);Célébrités du XIIIe au XIXe siècles;12+3 ₣ - French franc;12 f. + 3 f.;Dark olive | Olive;brun-olive et olive;Jean de joinville;13;T01-000-1108.jpg
1109;;Poste;1957;1957;Bernard Palissy (1510-1590);Célébrités du XIIIe au XIXe siècles;12+3 ₣ - French franc;12 f. + 3 f.;Green black | Green blue;vert-noir et bleu;Bernard Palissy;13;T01-000-1109.jpg
1110;;Poste;1957;1957;Quentin de la Tour (1704-1788);Célébrités du XIIIe au XIXe siècles;15+5 ₣ - French franc;15 f. + 5 f.;Red | Red lilac;lie-de-vin et rouge;Quentin de La Tour. Autoportrait;13;T01-000-1110.jpg
1111;;Poste;1957;1957;Lamennais Felicite Robert de (1782-1854);Célébrités du XIIIe au XIXe siècles;15+5 ₣ - French franc;15 f. + 5 f.;Blue | Violet ultramarine;outremer et bleu-noir;Félicité Robert de Lamennais;13;T01-000-1111.jpg
1112;;Poste;1957;1957;George Sand (1804-1876);Célébrités du XIIIe au XIXe siècles;18+7 ₣ - French franc;18 f. + 7 f.;Blue green | Green black;vert-noir et vert-gris;George Sand;13;T01-000-1112.jpg
1113;;Poste;1957;1957;Jules Guesde (1845-1922);Célébrités du XIIIe au XIXe siècles;18+7 ₣ - French franc;18 f. + 7 f.;Carmine brown | Red Brown;brun-lilas et brun;Jules Guesde;13;T01-000-1113.jpg
1114;;Poste;1957;1957;Civil engineering;Travaux publics;30 ₣ - French franc;30 f.;Multicolor;vert-noir, violet-brun et bistre;;13;T01-000-1114.jpg
1114;a;Poste;1957;1957;;Travaux publics;;30 f.;;(non dentelé);;No;T01-000-1114.jpg
1115;;Poste;1957;1957;Reaper;Type Moissonneuse;6 ₣ - French franc;6 f.;Brown orange;brun-jaune;;14x13 1/2;T01-000-1115.jpg
1115;A;Poste;1959;1957;Reaper;Type Moissonneuse;10 ₣ - French franc;10 f.;Green;vert;;14x13 1/2;T01-000-1115A.jpg
1116;;Poste;1957;1957;Reaper;Type Moissonneuse;12 ₣ - French franc;12 f.;Lilac;lilas-rose;;14x13 1/2;T01-000-1116.jpg
1117;;Poste;1957;1957;Port of Brest;Port de Brest;12 ₣ - French franc;12 f.;Olive | Olive brown;brun et vert foncé;;13;T01-000-1117.jpg
1117;a;Poste;1957;1957;;Port de Brest;;12 f.;;(non dentelé);;No;T01-000-1117.jpg
1118;;Poste;1957;1957;Bordeaux;Série touristique;35 ₣ - French franc;35 f.;Blue green | Green;vert-noir et vert-bleu;Type Région bordelaise (no 1036);13;T01-000-1118.jpg
1119;;Poste;1957;1957;Valentre Bridge, Cahors;Série touristique;70 ₣ - French franc;70 f.;Black | Black green;noir et vert;Type Pont Valentré (no 1039);13;T01-000-1119.jpg
1120;;Poste;1957;1957;World University Games (Leo Lagrange);Jeux universitaires mondiaux, à Paris;18 ₣ - French franc;18 f.;Black | Blue grey;gris et noir;Léo Lagrange (1900-1940) et stade;13;T01-000-1120.jpg
1120;a;Poste;1957;1957;;Jeux universitaires mondiaux, à Paris;;18 f.;;(non dentelé);;No;T01-000-1120.jpg
1121;;Poste;1957;1957;Comte Auguste (1798-1857);Centenaire de la mort d'Auguste Comte;35 ₣ - French franc;35 f.;Grey brown | Red Brown;brun-rouge et sépia;Auguste Comte;13;T01-000-1121.jpg
1121;a;Poste;1957;1957;;Centenaire de la mort d'Auguste Comte;;35 f.;;(non dentelé);;No;T01-000-1121.jpg
1122;;Poste;1957;1957;C.E.P.T.;Europa;20 ₣ - French franc;20 f.;Brown | Green;brun et vert;;13;T01-000-1122.jpg
1123;;Poste;1957;1957;C.E.P.T.;Europa;35 ₣ - French franc;35 f.;Brown | Green blue;brun-noir et bleu;;13;T01-000-1123.jpg
1124;;Poste;1957;1957;Bimillenary of Lyon;Bimillénaire de Lyon;20 ₣ - French franc;20 f.;Orange brown | Violet purple;lilas-brun et orange;Théâtre antique de Fourvière;13;T01-000-1124.jpg
1124;a;Poste;1957;1957;;Bimillénaire de Lyon;;20 f.;;(non dentelé);;No;T01-000-1124.jpg
1125;;Poste;1957;1957;Sens River, Guadeloupe;Série touristique;8 ₣ - French franc;8 f.;Brown | Green;vert et ocre;Rivière Sens, à la Guadeloupe;13;T01-000-1125.jpg
1125;a;Poste;1957;1957;;Série touristique;;8 f.;;vert-jaune et ocre;Rivière Sens, à la Guadeloupe;13;T01-000-1125.jpg
1126;;Poste;1957;1957;Palais de lElysée, Paris;Série touristique;10 ₣ - French franc;10 f.;Carmine brown | Olive brown;violet-gris et bistre;Palais de l'Elysée, à Paris;13;T01-000-1126.jpg
1126;a;Poste;1957;1957;;Série touristique;;10 f.;;Sans légende ni faciale;Palais de l'Elysée, à Paris;13;T01-000-1126a.jpg
1127;;Poste;1957;1957;Beynac-Cazenac (Dordogne);Série touristique;18 ₣ - French franc;18 f.;Blue | Carmine brown;bleu et brun-lilas;Beynac-Cazenac;13;T01-000-1127.jpg
1128;;Poste;1957;1957;Chateau de Valençay;Série touristique;25 ₣ - French franc;25 f.;Carmine brown | Grey;brun-rouge et gris-bleu;Château de Valençay;13;T01-000-1128.jpg
1129;;Poste;1957;1957;Rouen Cathedral;Série touristique;35 ₣ - French franc;35 f.;Carmine lilac | Red lilac;rose et lie-de-vin;Cathédrale de Rouen;13;T01-000-1129.jpg
1130;;Poste;1957;1957;Les Antiques, Saint Remy;Série touristique;50 ₣ - French franc;50 f.;Green | Olive brown;bistre et vert;St-Rémy-les-Antiques;13;T01-000-1130.jpg
1131;;Poste;1957;1957;Evian-les-Bains;Série touristique;65 ₣ - French franc;65 f.;Black blue | Prussian blue;bleu-noir et bleu;Evian-les-Bains;13;T01-000-1131.jpg
1132;;Poste;1957;1957;Copernic (1473-1543);Célébrités étrangères;8 ₣ - French franc;8 f.;Violet brown;brun-violet;Nicolas Copernic;13;T01-000-1132.jpg
1133;;Poste;1957;1957;Michelangelo Buonarroti (1475-1564) painter & sculptor;Célébrités étrangères;10 ₣ - French franc;10 f.;Dark blue green;vert-bleu;Michelangelo Buonarroti, dit Michel-Ange;13;T01-000-1133.jpg
1134;;Poste;1957;1957;Cervantes (1547-1616);Célébrités étrangères;12 ₣ - French franc;12 f.;Dark violet;violet foncé;Miguel Cervantès de Saavedra;13;T01-000-1134.jpg
1135;;Poste;1957;1957;Rembrandt (1606-1669);Célébrités étrangères;15 ₣ - French franc;15 f.;Red Brown | Violet brown;bistre et brun;Rembrandt (autoportrait);13;T01-000-1135.jpg
1136;;Poste;1957;1957;Isaac Newton (1642-1727);Célébrités étrangères;18 ₣ - French franc;18 f.;Dark blue;bleu;Newton;13;T01-000-1136.jpg
1137;;Poste;1957;1957;Mozart (1756-1791);Célébrités étrangères;25 ₣ - French franc;25 f.;Blue violet | Violet purple;violet et brun-violet;Wolfgang Amadeus Mozart;13;T01-000-1137.jpg
1138;;Poste;1957;1957;Goethe Johann-Wolfgang von (1749-1832);Célébrités étrangères;35 ₣ - French franc;35 f.;Blue;bleu;Johann Wolfgang Von Goethe;13;T01-000-1138.jpg
1139;;Poste;1957;1957;Louis J. Thénard (1777-1857);Centenaire de la mort du chimiste L.-J. Thénard et de la fondation de la Société de secours des amis des sciences;15 ₣ - French franc;15 f.;Brown olive | Green;jaune-olive et vert foncé;;13;T01-000-1139.jpg
1139;a;Poste;1957;1957;;Centenaire de la mort du chimiste L.-J. Thénard et de la fondation de la Société de secours des amis des sciences;;15 f.;;(non dentelé);;No;T01-000-1139.jpg
1140;;Poste;1957;1957;Jacques Callot (1592-1635) blind and beggar;Au profit de la Croix-Rouge. Croix en rouge. Gravures de jacques Callot (1592-1635) (musée de Nancy);15+7 ₣ - French franc;15 f. + 7 f.;Blue | Red;outremer;l'Aveugle et le mendiant;13;T01-000-1140.jpg
1141;;Poste;1957;1957;Jacques Callot (1592-1635) one-eyed and beggar;Au profit de la Croix-Rouge. Croix en rouge. Gravures de jacques Callot (1592-1635) (musée de Nancy);20+8 ₣ - French franc;20 f. + 8 f.;Carmine brown | Red;brun-lilas;La mendiante et la borgnesse;13;T01-000-1141.jpg
1142;;Poste;1958;1958;Pinel Philippe (1745-1826);Grands médecins;8 ₣ - French franc;8 f.;Black brown;olive;Philippe Pinel;13;T01-000-1142.jpg
1143;;Poste;1958;1958;Widal Fernand (1862-1929);Grands médecins;12 ₣ - French franc;12 f.;Blue violet;violet;Fernand Widal;13;T01-000-1143.jpg
1144;;Poste;1958;1958;Charles Nicolle (1866-1936);Grands médecins;15 ₣ - French franc;15 f.;Dark blue;bleu;Charles Nicolle;13;T01-000-1144.jpg
1145;;Poste;1958;1958;René Leriche (1879-1955);Grands médecins;35 ₣ - French franc;35 f.;Black;noir;René Leriche;13;T01-000-1145.jpg
1146;;Poste;1958;1958;Lagrange Joseph-Louis (1736-1813);Grands savants;8 ₣ - French franc;8 f.;Blue violet | Green blue;bleu-vert et bleu-violet;Joseph-Louis Lagrange;13;T01-000-1146.jpg
1147;;Poste;1958;1958;Le Verrier Urbain (1811-1877);Grands savants;12 ₣ - French franc;12 f.;Black violet | Violet black;brun-noir et violet-gris;Urbain Le Verrier;13;T01-000-1147.jpg
1147;a;Poste;1958;1958;;Grands savants;;12 f.;;brun-noir;;13;T01-000-1147.jpg
1148;;Poste;1958;1958;Foucault Leon (1819-1868);Grands savants;15 ₣ - French franc;15 f.;Black olive | Green;vert-noir et vert;Léon Foucault;13;T01-000-1148.jpg
1149;;Poste;1958;1958;Berthollet Claude-Louis (1748-1822);Grands savants;35 ₣ - French franc;35 f.;Brown red | Carmine brown;carmin et brun-carmin;Claude-Louis Berthollet;13;T01-000-1149.jpg
1150;;Poste;1958;1958;Lourdes;Série touristique. Type de 1954 (no 976);20 ₣ - French franc;20 f.;Brown olive | Green blue;olive et bleu;;13;T01-000-1150.jpg
1150;a;Poste;1958;1958;;Série touristique. Type de 1954 (no 976);;20 f.;;(non dentelé);;No;T01-000-1150.jpg
1151;;Poste;1958;1958;Mechanization of rural distribution;Journée du timbre;15+5 ₣ - French franc;15 f. + 5 f.;Multicolor;vert-brun et olive foncé;Mécanisation de la distribution rurale;13;T01-000-1151.jpg
1151;a;Poste;1958;1958;;Journée du timbre;;15 f. + 5 f.;;(non dentelé);;No;T01-000-1151.jpg
1152;;Poste;1958;1958;Le Havre;Villes reconstruites;12 ₣ - French franc;12 f.;Carmine | Olive;olive et rose-rouge;Le Havre;13;T01-000-1152.jpg
1153;;Poste;1958;1958;Maubeuge;Villes reconstruites;15 ₣ - French franc;15 f.;Blue violet | Brown;bistre, lilas et violet-brun;Maubeuge;13;T01-000-1153.jpg
1154;;Poste;1958;1958;Saint-Die;Villes reconstruites;18 ₣ - French franc;18 f.;Black blue | Blue;vert-noir et outremer;Saint-Dié;13;T01-000-1154.jpg
1155;;Poste;1958;1958;Sete;Villes reconstruites;25 ₣ - French franc;25 f.;Multicolor;bistre, vert-bleu et bleu foncé;Sète;13;T01-000-1155.jpg
1156;;Poste;1958;1958;EXPO- Bruxelles;Exposition de Bruxelles;35 ₣ - French franc;35 f.;Multicolor;vert foncé et bleu;;13;T01-000-1156.jpg
1156;a;Poste;1958;1958;;Exposition de Bruxelles;;35 f.;;(non dentelé);;No;T01-000-1156.jpg
1157;;Poste;1958;1958;Jean Cavailles (1903-1944);Héros de la Résistance (II);8 ₣ - French franc;8 f.;Black | Blue violet;violet et brun-noir;Jean Cavaillès;13;T01-000-1157.jpg
1158;;Poste;1958;1958;Fred Scamaroni (1914-1943);Héros de la Résistance (II);12 ₣ - French franc;12 f.;Green | Ultramarine;bleu clair et vert-bleu;Fred Scamaroni;13;T01-000-1158.jpg
1159;;Poste;1958;1958;Michel-Levy Simone (1906-1945);Héros de la Résistance (II);15 ₣ - French franc;15 f.;Violet brown | Violet grey;brun et gris;Simone Michel-Lévy;13;T01-000-1159.jpg
1160;;Poste;1958;1958;Jacques Bingen (1908-1944);Héros de la Résistance (II);20 ₣ - French franc;20 f.;Black olive | Blue;olive et bleu foncé;Jacques Bingen;13;T01-000-1160.jpg
1161;;Poste;1958;1958;Bowls (Boules);Jeux traditionnels;12 ₣ - French franc;12 f.;Brown | Red;rouge et brun-orange;Boules;13;T01-000-1161.jpg
1162;;Poste;1958;1958;water joust;Jeux traditionnels;15 ₣ - French franc;15 f.;Multicolor;vert foncé, bleu et vert;Joutes nautiques;13;T01-000-1162.jpg
1162;a;Poste;1958;1958;;Jeux traditionnels;;15 f.;;(FFRANCAISE);;13;T01-000-1162.jpg
1162;b;Poste;1958;1958;;Jeux traditionnels;;15 f.;;(FFRANCAISE ND.);;13;T01-000-1162.jpg
1163;;Poste;1958;1958;Archery;Jeux traditionnels;18 ₣ - French franc;18 f.;Brown | Green;vert et brun-orange;Tir à l'Arc;13;T01-000-1163.jpg
1164;;Poste;1958;1958;Breton wrestling;Jeux traditionnels;25 ₣ - French franc;18 f.;Blue black | Brown;brun et vert-noir;Lutte bretonne;13;T01-000-1164.jpg
1165;;Poste;1958;1958;Senlis- Cathedral;Cathédrale de Senlis;15 ₣ - French franc;15 f.;Black blue | Dark blue;gris-bleu et bleu;;13;T01-000-1165.jpg
1165;a;Poste;1958;1958;;Cathédrale de Senlis;;15 f.;;(non dentelé);;No;T01-000-1165.jpg
1166;;Poste;1958;1958;Joachim du Bellay (1522-1560);Célébrités;12+4 ₣ - French franc;12 f. + 4 f.;Yellow green;vert;Joachim du Bellay;13;T01-000-1166.jpg
1167;;Poste;1958;1958;Jean Bart (1651-1702);Célébrités;12+4 ₣ - French franc;12 f. + 4 f.;Dark blue;bleu;Jean Bart;13;T01-000-1167.jpg
1168;;Poste;1958;1958;Denis Diderot (1713-1784);Célébrités;15+5 ₣ - French franc;15 f. + 5 f.;Dark lilac;lilas-brun;Denis Diderot;13;T01-000-1168.jpg
1169;;Poste;1958;1958;Gustave Courbet (1819-1877);Célébrités;15+5 ₣ - French franc;15 f. + 5 f.;Bright blue;outremer;Gustave Courbet;13;T01-000-1169.jpg
1170;;Poste;1958;1958;J.B. Carpeaux (1827-1875);Célébrités;20+8 ₣ - French franc;20 f. + 8 f.;Orange red;rouge;J.-B. Carpeaux (autoportrait);13;T01-000-1170.jpg
1171;;Poste;1958;1958;Toulouse-Lautrec (1864-1901);Célébrités;35+15 ₣ - French franc;35 f. + 15 f.;Dark blue green;vert-bleu;Toulouse-Lautrec;13;T01-000-1171.jpg
1172;;Poste;1958;1958;Fragment of the tapestry of Queen Mathilde in Bayeux;Fragment de la tapisserie de la reine Mathilde, à Bayeux;15 ₣ - French franc;15 f.;Blue | Brown carmine;rouge et bleu;;13;T01-000-1172.jpg
1172;a;Poste;1958;1958;;Fragment de la tapisserie de la reine Mathilde, à Bayeux;;15 f.;;(non dentelé);;No;T01-000-1172.jpg
1173;;Poste;1958;1958;Europa - Dove over Letter E;Europa;20 ₣ - French franc;20 f.;Red;rouge;;13;T01-000-1173.jpg
1174;;Poste;1958;1958;Europa - Dove over Letter E;Europa;35 ₣ - French franc;35 f.;Bright blue;outremer;;13;T01-000-1174.jpg
1175;;Poste;1958;1958;Castle Foix;Château de Foix;15 ₣ - French franc;15 f.;Multicolor;outremer, gris, brun et vert;Château de Foix;13;T01-000-1175.jpg
1175;a;Poste;1958;1958;;Château de Foix;;15 f.;;(non dentelé);Château de Foix;No;T01-000-1175.jpg
1176;;Poste;1958;1958;Paris - Rome Friendship;Jumelage Paris-Rome;35 ₣ - French franc;35 f.;Multicolor;gris, rouge et bleu clair;Hôtels de Ville des deux capitales;13;T01-000-1176.jpg
1176;a;Poste;1958;1958;;Jumelage Paris-Rome;;35 f.;;(non dentelé);;No;T01-000-1176.jpg
1177;;Poste;1958;1958;UNESCO Building;Inauguration du palais de l'U.N.E.S.C.O., à Paris;20 ₣ - French franc;20 f.;Multicolor;bistre et bleu-vert;;13;T01-000-1177.jpg
1178;;Poste;1958;1958;UNESCO Building;Inauguration du palais de l'U.N.E.S.C.O., à Paris;35 ₣ - French franc;35 f.;Brownish red | Green;orange et vert-noir;;13;T01-000-1178.jpg
1179;;Poste;1958;1958;Armistice 1918;40e anniversaire de l'Armistice;15 ₣ - French franc;15 f.;Multicolor;vert et bleu;;13;T01-000-1179.jpg
1179;a;Poste;1958;1958;;40e anniversaire de l'Armistice;;15 f.;;(non dentelé);;No;T01-000-1179.jpg
1180;;Poste;1958;1958;Marseille;Armoiries de villes (III);50 French centime;50 c.;Bright blue;bleu et outremer;Marseille;14x13 1/2;T01-000-1180.jpg
1181;;Poste;1958;1958;Lyon;Armoiries de villes (III);70 French centime;70 c.;Multicolor;brun-rouge , rouge, bleu et jaune;Lyon;14x13 1/2;T01-000-1181.jpg
1182;;Poste;1958;1958;Toulouse;Armoiries de villes (III);80 French centime;80 c.;Multicolor;rouge, bleu et jaune;Toulouse;14x13 1/2;T01-000-1182.jpg
1182;a;Poste;1958;1958;;Armoiries de villes (III);;80 c.;;bleu et jaune très décalés;Toulouse;14x13 1/2;T01-000-1182a.jpg
1183;;Poste;1958;1958;Bordeaux;Armoiries de villes (III);1 ₣ - French franc;1 f.;Multicolor;bleu, rouge et jaune;Bordeaux;14x13 1/2;T01-000-1183.jpg
1184;;Poste;1958;1958;Nice;Armoiries de villes (III);2 ₣ - French franc;2 f.;Multicolor;bleu foncé, rouge et vert;Nice;14x13 1/2;T01-000-1184.jpg
1185;;Poste;1958;1958;Nantes;Armoiries de villes (III);3 ₣ - French franc;3 f.;Multicolor;noir, rouge, jaune et vert;Nantes;14x13 1/2;T01-000-1185.jpg
1186;;Poste;1958;1958;Lille;Armoiries de villes (III);5 ₣ - French franc;5 f.;Multicolor;brun-noir et rouge;Lille;14x13 1/2;T01-000-1186.jpg
1187;;Poste;1958;1958;Saint Vincent de Paul (1581-1660);Au profit de la Croix-Rouge. Croix en rouge;15+7 ₣ - French franc;15 f. + 7 f.;Carmine red | Green;vert foncé;Saint Vincent de Paul;13;T01-000-1187.jpg
1188;;Poste;1958;1958;Henri Dunant (1828-1910);Au profit de la Croix-Rouge. Croix en rouge;20+8 ₣ - French franc;20 f. + 8 f.;Blue violet | Carmine red;violet;J. Henri Dunant;13;T01-000-1188.jpg
1189;;Poste;1959;1959;Flowers exhibition Paris;Floralies parisiennes;15 ₣ - French franc;15 f.;Multicolor;polychrome;Arc de Triomphe du Carrousel, à Paris;13;T01-000-1189.jpg
1189;a;Poste;1959;1959;;Floralies parisiennes;;15 f.;;(non dentelé);;No;T01-000-1189.jpg
1190;;Poste;1959;1959;Palmes Academiques 1808;Sesquicentenaire des Palmes académiques;20 ₣ - French franc;20 f.;Multicolor;grenat, violet et sépia;;13;T01-000-1190.jpg
1190;a;Poste;1959;1959;;Sesquicentenaire des Palmes académiques;;20 f.;;(non dentelé);;No;T01-000-1190.jpg
1191;;Poste;1959;1959;Foucauld, Charles de (1856-1916);Centenaire de la naissance de Charles de Foucauld, apôtre du Sahara (1858-1916);50 ₣ - French franc;50 f.;Multicolor;bleu, brun-rouge et brun-lilas;Le Père de Foucauld devant son ermitage, à Tamanrasset;13;T01-000-1191.jpg
1191;a;Poste;1959;1959;;Centenaire de la naissance de Charles de Foucauld, apôtre du Sahara (1858-1916);;50 f.;;(non dentelé);;No;T01-000-1191.jpg
1192;;Poste;1959;1959;Elysee Palace (Paris);Série touristique;30 ₣ - French franc;30 f.;Black olive;vert foncé;Type Palais de l'Elysée (no 1126);13;T01-000-1192.jpg
1193;;Poste;1959;1959;Evian-les-Bains;Série touristique;85 ₣ - French franc;85 f.;Dark lilac;lilas-brun;Type Evian-les-Bains (no 1131);13;T01-000-1193.jpg
1194;;Poste;1959;1959;River Sens (Guadeloupe);Série touristique;100 ₣ - French franc;100 f.;Blue violet;violet;Type Rivière Sens, Guadeloupe (no 1125);13;T01-000-1194.jpg
1195;;Poste;1959;1959;Alger;Blason d'Alger;15 ₣ - French franc;15 f.;Multicolor;polychrome;;14x13 1/2;T01-000-1195.jpg
1195;a;Poste;1959;1959;;Blason d'Alger;;15 f.;;(non dentelé);;No;T01-000-1195.jpg
1196;;Poste;1959;1959;Night airmail service;Journée du timbre et 20e anniversaire du service aéropostal de nuit;20+5 ₣ - French franc;20 f. + 5 f.;Multicolor;polychrome;;13;T01-000-1196.jpg
1196;a;Poste;1959;1959;;Journée du timbre et 20e anniversaire du service aéropostal de nuit;;20 f. + 5 f.;;(non dentelé);;No;T01-000-1196.jpg
1197;;Poste;1959;1959;Mining school;175e anniversaire de l'Ecole des Mines à Paris;20 ₣ - French franc;20 f.;Multicolor;carmin, noir et bleu-vert;Façade de l'Ecole et lampe de mineur;13;T01-000-1197.jpg
1197;a;Poste;1959;1959;;175e anniversaire de l'Ecole des Mines à Paris;;20 f.;;(non dentelé);;No;T01-000-1197.jpg
1198;;Poste;1959;1959;Five Martyrs of Lycée Buffon;Héros de la Résistance (III);15 ₣ - French franc;15 f.;Black | Blue violet;violet et gris-noir;Les 5 martyrs du lycée Buffon;13;T01-000-1198.jpg
